1476581130.405938,-1.108673,-0.218323,0.960083,JOGGING
1476581130.415830,-0.951126,-0.139969,1.253342,JOGGING
1476581130.425786,-0.883469,-0.146072,1.220673,JOGGING
1476581130.436129,-0.839325,-0.173798,0.969788,JOGGING
1476581130.445762,-0.829651,-0.206253,0.790710,JOGGING
1476581130.455704,-0.944626,-0.251038,0.638474,JOGGING
1476581130.465682,-1.116119,-0.301804,0.553009,JOGGING
1476581130.475660,-1.212982,-0.309982,0.460876,JOGGING
1476581130.485604,-1.164780,-0.290939,0.278076,JOGGING
1476581130.495628,-0.979965,-0.289780,0.153702,JOGGING
1476581130.505669,-0.751282,-0.261200,0.177917,JOGGING
1476581130.515519,-0.548294,-0.237259,0.238724,JOGGING
1476581130.525492,-0.393127,-0.236282,0.233109,JOGGING
1476581130.535478,-0.266205,-0.235672,0.204514,JOGGING
1476581130.545497,-0.164001,-0.240173,0.175140,JOGGING
1476581130.555403,-0.096878,-0.244629,0.139359,JOGGING
1476581130.565374,-0.043091,-0.233170,0.118042,JOGGING
1476581130.575379,-0.003845,-0.206619,0.115646,JOGGING
1476581130.585348,0.023087,-0.190292,0.108597,JOGGING
1476581130.595338,0.036575,-0.186417,0.150803,JOGGING
1476581130.605432,0.053085,-0.218445,0.306625,JOGGING
1476581130.615260,0.068130,-0.363586,0.613846,JOGGING
1476581130.625286,0.004745,-0.712112,1.211151,JOGGING
1476581130.635180,-0.229370,-1.125916,1.732025,JOGGING
1476581130.645159,-0.217041,-1.245560,1.894150,JOGGING
1476581130.655145,-0.398392,-1.000702,2.022308,JOGGING
1476581130.665097,-1.035400,-0.513824,1.845306,JOGGING
1476581130.675068,-1.532944,-0.186249,1.162689,JOGGING
1476581130.685043,-2.020798,0.333008,0.834412,JOGGING
1476581130.695034,-2.954788,0.871765,0.998154,JOGGING
1476581130.704913,-2.447876,0.538620,0.256516,JOGGING
1476581130.715025,-1.728394,0.090179,-0.201782,JOGGING
1476581130.724944,-1.156448,-0.162247,0.111725,JOGGING
1476581130.734916,-0.726547,-0.314117,0.538818,JOGGING
1476581130.744866,-0.545746,-0.371307,0.743317,JOGGING
1476581130.754847,-0.475403,-0.439926,0.666367,JOGGING
1476581130.764875,-0.525711,-0.539810,0.566086,JOGGING
1476581130.774791,-0.576050,-0.582870,0.548630,JOGGING
1476581130.784731,-0.581650,-0.557449,0.617096,JOGGING
1476581130.794747,-0.608765,-0.485443,0.770966,JOGGING
1476581130.804820,-0.670883,-0.379837,0.897400,JOGGING
1476581130.814667,-0.740891,-0.285751,0.897614,JOGGING
1476581130.824636,-0.824707,-0.242447,0.811935,JOGGING
1476581130.834606,-1.032806,-0.210419,0.696899,JOGGING
1476581130.844536,-1.239410,-0.180527,0.534592,JOGGING
1476581130.854519,-1.188431,-0.138519,0.378906,JOGGING
1476581130.864416,-0.912933,-0.043228,0.245361,JOGGING
1476581130.874507,-0.607864,0.024734,0.147156,JOGGING
1476581130.884466,-0.374298,0.042770,0.095123,JOGGING
1476581130.894311,-0.217148,0.050369,0.114563,JOGGING
1476581130.904522,-0.112274,0.054672,0.171295,JOGGING
1476581130.914300,-0.062912,0.048782,0.211273,JOGGING
1476581130.924335,-0.034790,0.026489,0.239990,JOGGING
1476581130.934305,-0.016174,-0.011719,0.266586,JOGGING
1476581130.944286,-0.009048,-0.070099,0.345062,JOGGING
1476581130.954280,-0.016022,-0.131622,0.577530,JOGGING
1476581130.964249,-0.007629,-0.230469,0.989929,JOGGING
1476581130.974188,-0.003845,-0.393723,1.536743,JOGGING
1476581130.984190,-0.035828,-0.576767,2.063705,JOGGING
1476581130.994176,-0.409409,-0.741180,1.994843,JOGGING
1476581131.004348,-0.814804,-0.874237,1.308502,JOGGING
1476581131.014103,-0.739441,-1.064331,0.659058,JOGGING
1476581131.024099,-0.740250,-1.283356,0.477844,JOGGING
1476581131.034541,-0.894470,-1.321930,0.478485,JOGGING
1476581131.044182,-1.387711,-1.085052,0.777451,JOGGING
1476581131.053975,-2.369003,-0.573425,0.888351,JOGGING
1476581131.064049,-2.369736,-0.240906,0.626724,JOGGING
1476581131.073954,-1.834595,-0.173630,0.519882,JOGGING
1476581131.083893,-1.292572,-0.040253,0.625305,JOGGING
1476581131.093860,-0.898743,0.043259,0.792465,JOGGING
1476581131.104183,-0.792343,0.069244,0.959152,JOGGING
1476581131.113848,-0.842621,-0.019226,0.981949,JOGGING
1476581131.123806,-0.913498,-0.129059,0.908386,JOGGING
1476581131.133825,-0.958221,-0.240097,0.783401,JOGGING
1476581131.143727,-1.008377,-0.332535,0.695374,JOGGING
1476581131.153735,-1.111969,-0.379990,0.607529,JOGGING
1476581131.163644,-1.212189,-0.362183,0.437561,JOGGING
1476581131.173635,-1.179016,-0.350830,0.240738,JOGGING
1476581131.183608,-0.996231,-0.366333,0.135117,JOGGING
1476581131.193570,-0.759384,-0.360275,0.136276,JOGGING
1476581131.203752,-0.546051,-0.336365,0.200836,JOGGING
1476581131.213533,-0.379517,-0.305954,0.228088,JOGGING
1476581131.223495,-0.260986,-0.287277,0.205795,JOGGING
1476581131.233465,-0.168472,-0.278412,0.191025,JOGGING
1476581131.243441,-0.099457,-0.266190,0.187439,JOGGING
1476581131.253392,-0.040070,-0.243240,0.183212,JOGGING
1476581131.263398,0.000885,-0.221649,0.165985,JOGGING
1476581131.273435,0.013397,-0.201584,0.137131,JOGGING
1476581131.283329,0.011841,-0.171524,0.127655,JOGGING
1476581131.293294,0.011826,-0.144470,0.191498,JOGGING
1476581131.303368,0.030151,-0.176682,0.396317,JOGGING
1476581131.313299,0.017166,-0.325348,0.788300,JOGGING
1476581131.323219,-0.111877,-0.582886,1.423141,JOGGING
1476581131.333166,-0.146286,-0.839066,1.879822,JOGGING
1476581131.343189,-0.182022,-0.941498,1.864288,JOGGING
1476581131.353117,-0.465546,-0.620224,1.621170,JOGGING
1476581131.363159,-1.123230,-0.105423,1.210114,JOGGING
1476581131.373065,-1.456589,0.140060,0.908554,JOGGING
1476581131.383025,-1.926254,0.351624,0.800323,JOGGING
1476581131.393214,-3.061539,0.582596,0.849960,JOGGING
1476581131.403216,-2.765839,0.216431,0.168427,JOGGING
1476581131.412975,-2.037079,-0.154587,-0.222885,JOGGING
1476581131.422925,-1.389481,-0.314407,0.155792,JOGGING
1476581131.432914,-0.904816,-0.397354,0.628662,JOGGING
1476581131.442879,-0.731583,-0.459488,0.811295,JOGGING
1476581131.452823,-0.683853,-0.553207,0.719849,JOGGING
1476581131.462839,-0.709503,-0.627533,0.618042,JOGGING
1476581131.472780,-0.718155,-0.608566,0.653229,JOGGING
1476581131.482755,-0.663254,-0.537872,0.667847,JOGGING
1476581131.492704,-0.625702,-0.427490,0.651413,JOGGING
1476581131.502797,-0.611740,-0.281158,0.616882,JOGGING
1476581131.512714,-0.665024,-0.151581,0.591843,JOGGING
1476581131.522614,-0.816299,-0.039169,0.582016,JOGGING
1476581131.532649,-0.991653,-0.034576,0.525864,JOGGING
1476581131.542609,-1.118515,-0.117111,0.425674,JOGGING
1476581131.552554,-1.114761,-0.164368,0.351089,JOGGING
1476581131.562540,-0.967712,-0.173645,0.307098,JOGGING
1476581131.572487,-0.729401,-0.168564,0.267044,JOGGING
1476581131.582486,-0.497620,-0.134796,0.238892,JOGGING
1476581131.592484,-0.337936,-0.082275,0.245422,JOGGING
1476581131.602491,-0.238297,-0.042938,0.260544,JOGGING
1476581131.612490,-0.172058,-0.029465,0.265213,JOGGING
1476581131.622353,-0.129272,-0.045303,0.291199,JOGGING
1476581131.632366,-0.089096,-0.086380,0.366714,JOGGING
1476581131.642321,-0.069275,-0.146881,0.558319,JOGGING
1476581131.652140,-0.053223,-0.266037,0.862717,JOGGING
1476581131.662287,-0.000458,-0.465164,1.257523,JOGGING
1476581131.672210,0.006561,-0.698853,1.562378,JOGGING
1476581131.682159,-0.184219,-0.909729,1.580536,JOGGING
1476581131.692179,-0.611420,-0.997635,1.268524,JOGGING
1476581131.702334,-0.735977,-0.973206,0.668030,JOGGING
1476581131.712153,-0.684723,-0.964554,0.245804,JOGGING
1476581131.722058,-0.652893,-0.879135,0.110306,JOGGING
1476581131.732023,-0.778870,-0.649582,0.379501,JOGGING
1476581131.742038,-1.149445,-0.252594,0.906647,JOGGING
1476581131.751984,-1.718414,0.025269,1.053680,JOGGING
1476581131.761939,-1.936905,-0.014359,0.739609,JOGGING
1476581131.771919,-1.900925,-0.113846,0.561432,JOGGING
1476581131.781893,-1.586472,-0.134720,0.683395,JOGGING
1476581131.791916,-1.212982,-0.168518,0.931076,JOGGING
1476581131.802036,-1.067108,-0.227234,1.063538,JOGGING
1476581131.812138,-1.041199,-0.362289,0.927322,JOGGING
1476581131.821805,-0.989273,-0.458282,0.767746,JOGGING
1476581131.831756,-0.885468,-0.483322,0.692520,JOGGING
1476581131.841748,-0.864273,-0.419617,0.606384,JOGGING
1476581131.851699,-0.920441,-0.335876,0.477936,JOGGING
1476581131.861662,-0.987000,-0.254501,0.369064,JOGGING
1476581131.871635,-1.007843,-0.176575,0.260941,JOGGING
1476581131.881626,-0.930496,-0.106461,0.173294,JOGGING
1476581131.891614,-0.779007,-0.050797,0.140427,JOGGING
1476581131.901657,-0.616043,-0.052444,0.162491,JOGGING
1476581131.911549,-0.477539,-0.075470,0.221191,JOGGING
1476581131.921436,-0.365921,-0.095352,0.227142,JOGGING
1476581131.931451,-0.267746,-0.123703,0.188522,JOGGING
1476581131.941472,-0.190155,-0.156113,0.155914,JOGGING
1476581131.951410,-0.122849,-0.183670,0.130005,JOGGING
1476581131.961391,-0.066559,-0.197937,0.112244,JOGGING
1476581131.971267,-0.022507,-0.196625,0.118790,JOGGING
1476581131.981423,0.006760,-0.208237,0.204117,JOGGING
1476581131.991302,0.009583,-0.280090,0.415695,JOGGING
1476581132.001360,-0.059341,-0.421097,0.721786,JOGGING
1476581132.011277,-0.216370,-0.679398,1.163040,JOGGING
1476581132.021221,-0.292358,-0.937729,1.701035,JOGGING
1476581132.031191,-0.345657,-1.084702,1.979797,JOGGING
1476581132.041181,-0.719971,-0.928650,1.711243,JOGGING
1476581132.051126,-1.257690,-0.576401,1.214523,JOGGING
1476581132.061151,-1.381042,-0.171677,0.914642,JOGGING
1476581132.071046,-1.656189,0.471649,0.960953,JOGGING
1476581132.081057,-2.133606,0.769043,0.913528,JOGGING
1476581132.091039,-2.015182,0.427933,0.267151,JOGGING
1476581132.101114,-1.635971,0.029861,-0.074112,JOGGING
1476581132.111061,-1.241806,-0.231415,0.155594,JOGGING
1476581132.121046,-0.928665,-0.366150,0.539673,JOGGING
1476581132.130937,-0.800934,-0.415009,0.780777,JOGGING
1476581132.140916,-0.773544,-0.501328,0.846664,JOGGING
1476581132.150825,-0.813873,-0.617798,0.831512,JOGGING
1476581132.160866,-0.870911,-0.705978,0.855179,JOGGING
1476581132.170851,-0.889343,-0.673676,0.889343,JOGGING
1476581132.180833,-0.833496,-0.528702,0.861267,JOGGING
1476581132.190742,-0.749680,-0.320206,0.787415,JOGGING
1476581132.200772,-0.722702,-0.149200,0.685791,JOGGING
1476581132.210713,-0.794022,-0.051697,0.558136,JOGGING
1476581132.220682,-0.868515,-0.073517,0.404510,JOGGING
1476581132.230596,-0.872925,-0.145462,0.258118,JOGGING
1476581132.240619,-0.798462,-0.169037,0.153244,JOGGING
1476581132.250626,-0.654602,-0.157944,0.091812,JOGGING
1476581132.260632,-0.493927,-0.134384,0.059494,JOGGING
1476581132.270490,-0.361786,-0.100830,0.049225,JOGGING
1476581132.280512,-0.253708,-0.073273,0.066254,JOGGING
1476581132.290476,-0.179779,-0.048737,0.115585,JOGGING
1476581132.300605,-0.127213,-0.045578,0.183411,JOGGING
1476581132.310414,-0.089035,-0.064499,0.282227,JOGGING
1476581132.320371,-0.060760,-0.096191,0.454361,JOGGING
1476581132.330357,-0.039764,-0.154541,0.709824,JOGGING
1476581132.340331,-0.006531,-0.283813,1.047943,JOGGING
1476581132.350412,0.029984,-0.493362,1.452240,JOGGING
1476581132.360286,-0.049713,-0.721176,1.744385,JOGGING
1476581132.370252,-0.425858,-0.876648,1.534164,JOGGING
1476581132.380229,-0.803619,-0.879791,0.976730,JOGGING
1476581132.390184,-0.761200,-0.911880,0.422638,JOGGING
1476581132.400357,-0.589676,-0.939819,0.129227,JOGGING
1476581132.410164,-0.598267,-0.867645,0.001022,JOGGING
1476581132.420161,-0.855591,-0.705154,0.457565,JOGGING
1476581132.430025,-1.230865,-0.358932,1.031448,JOGGING
1476581132.440072,-1.727142,-0.095703,1.078857,JOGGING
1476581132.449977,-1.949890,-0.210770,0.727493,JOGGING
1476581132.459923,-1.914444,-0.315948,0.761765,JOGGING
1476581132.469907,-1.592148,-0.246429,1.100723,JOGGING
1476581132.479906,-1.395340,-0.190811,1.391144,JOGGING
1476581132.489861,-1.365326,-0.257568,1.310089,JOGGING
1476581132.499911,-1.295670,-0.416016,1.013412,JOGGING
1476581132.509809,-1.133179,-0.464966,0.861969,JOGGING
1476581132.519784,-1.035904,-0.357834,0.722702,JOGGING
1476581132.529751,-1.014359,-0.259567,0.563828,JOGGING
1476581132.539707,-0.980469,-0.204834,0.444214,JOGGING
1476581132.549682,-0.911484,-0.169327,0.334442,JOGGING
1476581132.559661,-0.800629,-0.136322,0.227524,JOGGING
1476581132.569652,-0.660034,-0.118118,0.149673,JOGGING
1476581132.579538,-0.512650,-0.100052,0.118362,JOGGING
1476581132.589570,-0.381256,-0.092590,0.109360,JOGGING
1476581132.599641,-0.280350,-0.105164,0.085052,JOGGING
1476581132.609662,-0.210632,-0.132507,0.057831,JOGGING
1476581132.619505,-0.152481,-0.160858,0.061111,JOGGING
1476581132.629468,-0.087036,-0.173401,0.099258,JOGGING
1476581132.639439,-0.037003,-0.176010,0.138458,JOGGING
1476581132.649420,-0.007126,-0.182922,0.165894,JOGGING
1476581132.659354,0.004196,-0.190720,0.158890,JOGGING
1476581132.669333,0.005676,-0.179810,0.162140,JOGGING
1476581132.679288,0.003128,-0.166763,0.241653,JOGGING
1476581132.689306,0.002151,-0.227875,0.469925,JOGGING
1476581132.699355,-0.098373,-0.392426,0.907959,JOGGING
1476581132.709240,-0.250839,-0.768356,1.700302,JOGGING
1476581132.719207,-0.268738,-1.218262,2.190140,JOGGING
1476581132.729359,-0.295532,-1.426926,2.235535,JOGGING
1476581132.739113,-0.789459,-1.061432,1.934662,JOGGING
1476581132.749179,-1.380173,-0.615540,1.187408,JOGGING
1476581132.759098,-1.626007,0.026901,0.540268,JOGGING
1476581132.769065,-2.299347,0.767593,0.759888,JOGGING
1476581132.779205,-2.824768,0.841049,0.720596,JOGGING
1476581132.788996,-2.238480,0.192810,-0.045670,JOGGING
1476581132.799067,-1.623917,-0.172836,-0.125107,JOGGING
1476581132.808935,-1.029404,-0.305756,0.323715,JOGGING
1476581132.818907,-0.727798,-0.323608,0.695450,JOGGING
1476581132.828891,-0.593567,-0.379135,0.750778,JOGGING
1476581132.838864,-0.579025,-0.485626,0.630707,JOGGING
1476581132.848812,-0.671448,-0.588684,0.604019,JOGGING
1476581132.858804,-0.710739,-0.637817,0.610214,JOGGING
1476581132.868764,-0.703812,-0.635193,0.665207,JOGGING
1476581132.878762,-0.715622,-0.576111,0.765808,JOGGING
1476581132.888734,-0.738724,-0.421448,0.833588,JOGGING
1476581132.898781,-0.768417,-0.244843,0.801788,JOGGING
1476581132.908659,-0.872131,-0.065063,0.673233,JOGGING
1476581132.918636,-1.059631,0.035385,0.496307,JOGGING
1476581132.928587,-1.174210,0.006378,0.353622,JOGGING
1476581132.938557,-1.117447,-0.037399,0.267899,JOGGING
1476581132.948557,-0.933044,-0.064377,0.185486,JOGGING
1476581132.958515,-0.678833,-0.087143,0.110107,JOGGING
1476581132.968497,-0.447083,-0.077255,0.082367,JOGGING
1476581132.978446,-0.279877,-0.051910,0.093155,JOGGING
1476581132.988460,-0.165863,-0.037033,0.135452,JOGGING
1476581132.998508,-0.106018,-0.034760,0.166946,JOGGING
1476581133.008403,-0.074142,-0.046677,0.180283,JOGGING
1476581133.018330,-0.050735,-0.065231,0.216385,JOGGING
1476581133.028296,-0.021713,-0.108398,0.276611,JOGGING
1476581133.038298,-0.003036,-0.188400,0.435425,JOGGING
1476581133.048272,0.004776,-0.314499,0.793289,JOGGING
1476581133.058216,0.060226,-0.489700,1.330460,JOGGING
1476581133.068209,0.062363,-0.663773,1.891159,JOGGING
1476581133.078178,-0.052872,-0.794403,2.171661,JOGGING
1476581133.088100,-0.586060,-0.830170,1.764725,JOGGING
1476581133.098257,-0.910416,-0.845276,0.834366,JOGGING
1476581133.108097,-0.753906,-0.938126,0.090424,JOGGING
1476581133.118143,-0.792358,-1.137939,0.024933,JOGGING
1476581133.128056,-1.113770,-1.018494,0.353760,JOGGING
1476581133.138012,-1.862991,-0.546921,0.928192,JOGGING
1476581133.147962,-2.534363,-0.018463,0.905609,JOGGING
1476581133.158050,-2.348709,-0.169983,0.433273,JOGGING
1476581133.167915,-1.828964,-0.296646,0.343475,JOGGING
1476581133.177893,-1.275543,-0.232666,0.484726,JOGGING
1476581133.188142,-0.949249,-0.070969,0.842117,JOGGING
1476581133.197823,-0.847137,-0.012634,1.059692,JOGGING
1476581133.207820,-0.903168,-0.121170,0.948486,JOGGING
1476581133.217756,-0.950287,-0.275436,0.744965,JOGGING
1476581133.227737,-0.924149,-0.365799,0.708649,JOGGING
1476581133.237743,-0.931778,-0.356369,0.658356,JOGGING
1476581133.247683,-1.053467,-0.307281,0.490433,JOGGING
1476581133.257548,-1.203522,-0.217651,0.346451,JOGGING
1476581133.267693,-1.272186,-0.127029,0.243851,JOGGING
1476581133.277639,-1.153717,-0.066650,0.170502,JOGGING
1476581133.287588,-0.928238,-0.034714,0.141800,JOGGING
1476581133.297764,-0.689133,-0.015305,0.171143,JOGGING
1476581133.307548,-0.481293,-0.013657,0.194641,JOGGING
1476581133.317497,-0.321991,-0.038788,0.154358,JOGGING
1476581133.327453,-0.188110,-0.092407,0.104782,JOGGING
1476581133.337412,-0.079803,-0.150772,0.083130,JOGGING
1476581133.347630,-0.006332,-0.190033,0.090561,JOGGING
1476581133.357381,0.039703,-0.216858,0.109985,JOGGING
1476581133.367372,0.060532,-0.243866,0.128860,JOGGING
1476581133.377322,0.071732,-0.292374,0.210999,JOGGING
1476581133.387321,0.063095,-0.385284,0.419342,JOGGING
1476581133.397393,0.002319,-0.576782,0.712006,JOGGING
1476581133.407236,-0.165222,-0.834656,1.184113,JOGGING
1476581133.417266,-0.231430,-1.049332,1.722992,JOGGING
1476581133.427180,-0.209259,-1.161621,1.886917,JOGGING
1476581133.437151,-0.457535,-0.943497,1.712662,JOGGING
1476581133.447101,-1.065720,-0.578629,1.148560,JOGGING
1476581133.457091,-1.425369,-0.141388,0.774658,JOGGING
1476581133.467060,-1.520035,0.486267,0.855469,JOGGING
1476581133.477047,-2.117172,0.940598,1.008987,JOGGING
1476581133.487651,-2.356018,0.674622,0.530090,JOGGING
1476581133.497042,-1.969666,0.124451,-0.031433,JOGGING
1476581133.506968,-1.553284,-0.159637,0.026642,JOGGING
1476581133.517002,-1.122574,-0.328857,0.419754,JOGGING
1476581133.526888,-0.903183,-0.407532,0.739716,JOGGING
1476581133.536851,-0.829514,-0.460907,0.884506,JOGGING
1476581133.546844,-0.859314,-0.554413,0.882187,JOGGING
1476581133.556823,-0.907227,-0.644897,0.826797,JOGGING
1476581133.566753,-0.898438,-0.687286,0.862076,JOGGING
1476581133.576742,-0.850433,-0.624649,0.923508,JOGGING
1476581133.586717,-0.780655,-0.485764,0.891724,JOGGING
1476581133.596810,-0.715714,-0.308990,0.786926,JOGGING
1476581133.606666,-0.688690,-0.165787,0.627747,JOGGING
1476581133.616672,-0.741409,-0.090012,0.466003,JOGGING
1476581133.626636,-0.823975,-0.089630,0.328812,JOGGING
1476581133.636554,-0.862640,-0.146286,0.204193,JOGGING
1476581133.646543,-0.826706,-0.180740,0.121170,JOGGING
1476581133.656503,-0.720215,-0.178207,0.084381,JOGGING
1476581133.666494,-0.572601,-0.156158,0.067612,JOGGING
1476581133.676437,-0.428665,-0.114746,0.075287,JOGGING
1476581133.686410,-0.311661,-0.070755,0.116501,JOGGING
1476581133.696508,-0.228302,-0.041748,0.183624,JOGGING
1476581133.706376,-0.171692,-0.039810,0.219208,JOGGING
1476581133.716289,-0.128769,-0.054276,0.246185,JOGGING
1476581133.726300,-0.088776,-0.078903,0.296921,JOGGING
1476581133.736278,-0.058060,-0.122879,0.408661,JOGGING
1476581133.746265,-0.056564,-0.190567,0.659454,JOGGING
1476581133.756199,-0.042908,-0.304977,1.078323,JOGGING
1476581133.766209,0.003616,-0.449829,1.617844,JOGGING
1476581133.776170,-0.031235,-0.588074,1.980530,JOGGING
1476581133.786116,-0.419800,-0.711212,1.956711,JOGGING
1476581133.796234,-0.953888,-0.835938,1.299332,JOGGING
1476581133.806114,-0.900787,-0.973541,0.439667,JOGGING
1476581133.816065,-0.750290,-1.130646,0.116913,JOGGING
1476581133.826014,-0.858810,-1.089813,0.179031,JOGGING
1476581133.835982,-1.301590,-0.887772,0.556046,JOGGING
1476581133.846000,-1.981049,-0.402893,0.851883,JOGGING
1476581133.856103,-2.126556,-0.236084,0.686951,JOGGING
1476581133.865787,-1.926544,-0.284332,0.559021,JOGGING
1476581133.875878,-1.565186,-0.210312,0.708557,JOGGING
1476581133.885848,-1.210648,-0.089157,0.946609,JOGGING
1476581133.895921,-1.116806,-0.029572,1.182617,JOGGING
1476581133.905789,-1.096664,-0.133469,1.109756,JOGGING
1476581133.915815,-1.070801,-0.279175,0.931091,JOGGING
1476581133.925735,-0.998489,-0.363449,0.831421,JOGGING
1476581133.935710,-0.929886,-0.357727,0.740234,JOGGING
1476581133.945658,-0.935852,-0.292908,0.560760,JOGGING
1476581133.955532,-0.968567,-0.204315,0.385666,JOGGING
1476581133.965618,-0.956390,-0.125671,0.262756,JOGGING
1476581133.975608,-0.862671,-0.061844,0.143478,JOGGING
1476581133.985547,-0.717712,-0.035339,0.060364,JOGGING
1476581133.995593,-0.554428,-0.046326,0.046265,JOGGING
1476581134.005532,-0.404358,-0.074142,0.071960,JOGGING
1476581134.015478,-0.283066,-0.109421,0.090057,JOGGING
1476581134.025438,-0.187607,-0.145462,0.104248,JOGGING
1476581134.035417,-0.108429,-0.172272,0.134796,JOGGING
1476581134.045411,-0.051956,-0.176498,0.168457,JOGGING
1476581134.055347,-0.009277,-0.165802,0.171082,JOGGING
1476581134.065328,0.010330,-0.154388,0.141083,JOGGING
1476581134.075314,0.013840,-0.131332,0.122299,JOGGING
1476581134.085281,0.009979,-0.100327,0.158249,JOGGING
1476581134.095329,0.005737,-0.116653,0.318604,JOGGING
1476581134.105232,-0.039902,-0.256775,0.644119,JOGGING
1476581134.115223,-0.232498,-0.583649,1.402161,JOGGING
1476581134.125178,-0.334122,-1.116806,2.291397,JOGGING
1476581134.135292,-0.292267,-1.590836,2.492783,JOGGING
1476581134.145095,-0.557419,-1.443588,2.361237,JOGGING
1476581134.155087,-1.294052,-0.852768,1.622360,JOGGING
1476581134.165041,-1.724716,-0.289001,0.791992,JOGGING
1476581134.175007,-2.190918,0.492218,0.600494,JOGGING
1476581134.185225,-3.125000,1.101746,0.794846,JOGGING
1476581134.195178,-2.605972,0.586502,0.244125,JOGGING
1476581134.204942,-1.870941,0.026474,-0.084564,JOGGING
1476581134.214976,-1.218536,-0.151306,0.265503,JOGGING
1476581134.224926,-0.798248,-0.226059,0.583023,JOGGING
1476581134.234859,-0.603333,-0.295273,0.651840,JOGGING
1476581134.244793,-0.494049,-0.393509,0.584259,JOGGING
1476581134.254825,-0.483536,-0.524948,0.535995,JOGGING
1476581134.264803,-0.493408,-0.663284,0.504074,JOGGING
1476581134.274758,-0.521835,-0.766068,0.523163,JOGGING
1476581134.284695,-0.522446,-0.777496,0.598816,JOGGING
1476581134.294784,-0.538452,-0.660858,0.689011,JOGGING
1476581134.304662,-0.574341,-0.447067,0.704117,JOGGING
1476581134.314652,-0.612762,-0.238434,0.647064,JOGGING
1476581134.324564,-0.688904,-0.065903,0.572754,JOGGING
1476581134.334548,-0.844101,0.086914,0.463333,JOGGING
1476581134.344513,-1.010757,0.130280,0.321960,JOGGING
1476581134.354499,-1.039978,0.085373,0.203140,JOGGING
1476581134.364511,-0.904419,0.050995,0.125565,JOGGING
